Timestamp,ID,Velocidade,Posicao_X,Posicao_Y,Lotacao
123.0,B67.8,45.44446453196641,440.5401782218864,-1.6,24
123.0,B67.9,41.779247708111946,299.45410831060235,-1.6,18
124.0,B67.8,45.9602624538419,453.306917792398,-1.6,29
124.0,B67.9,42.130670170398375,311.1570722468241,-1.6,56
125.0,B67.8,45.34183599865708,465.9018722364694,-1.6,41
125.0,B67.9,41.28485261346767,322.6250868616762,-1.6,18
126.0,B67.8,46.28886435954545,478.7598901141209,-1.6,94
126.0,B67.9,41.52829405563506,334.1607240993526,-1.6,38
127.0,B67.8,45.98206864214215,491.53268695916034,-1.6,9
127.0,B67.9,42.491055605426375,345.9637951008599,-1.6,23
128.0,B67.9,41.349688276095264,357.44981962199745,-1.6,54
129.0,B67.9,41.928599082777225,369.09665270054666,-1.6,71
130.0,B67.9,41.777173713879606,380.7014231766243,-1.6,76
131.0,B67.9,42.03133199844132,392.3767931761913,-1.6,7
132.0,B67.9,41.331860942445644,403.85786566020397,-1.6,31
133.0,B67.9,42.357574500242194,415.6238585769379,-1.6,18
134.0,B67.9,42.510465223208016,427.4323211389401,-1.6,14
135.0,B67.9,41.83882935871924,439.05421818302875,-1.6,36
136.0,B67.9,41.696381202159394,450.6365462947397,-1.6,50
137.0,B67.9,42.20970915780025,462.3614655052397,-1.6,35
138.0,B67.9,41.60455206628511,473.91828552365223,-1.6,9
139.0,B67.9,42.60048628324265,485.75175393566406,-1.6,0
140.0,B67.9,41.80937518375548,497.365469264485,-1.6,74
